Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
TUR,JPN,2010,272218.627,,,,,,,,
TUR,JPN,2011,296413.302,,,,,,,,
TUR,JPN,2012,331761.65,,,,,,,,
TUR,JPN,2013,409235.789,,,,,,,,
TUR,JPN,2014,375472.022,,,,,,,,
TUR,JPN,2015,334814.418,,,,,,,,
TUR,JPN,2016,354380.041,,,,,,,,
TUR,KOR,2000,130865.411,,,,,,,,
TUR,KOR,2001,62364.456,,,,,,,,
TUR,KOR,2002,53218.537,,,,,,,,
TUR,KOR,2003,57928.027,,,,,,,,
TUR,KOR,2004,79623.159,,,,,,,,
TUR,KOR,2005,99770.845,,,,,,,,
TUR,KOR,2006,155965.841,,,,,,,,
TUR,KOR,2007,152310.769,,,,,,,,
TUR,KOR,2008,271254.336,,,,,,,,
TUR,KOR,2009,234609.466,,,,,,,,
TUR,KOR,2010,304300.609,,,,,,,,
TUR,KOR,2011,528506.894,,,,,,,,
TUR,KOR,2012,527993.444,,,,,,,,
TUR,KOR,2013,460050.419,,,,,,,,
TUR,KOR,2014,470463.752,,,,,,,,
TUR,KOR,2015,568635.377,,,,,,,,
TUR,KOR,2016,518774.763,,,,,,,,
TUR,MYS,2000,39032.596,,,,,,,,
TUR,MYS,2001,35281.019,,,,,,,,
TUR,MYS,2002,152259.401,,,,,,,,
TUR,MYS,2003,227269.501,,,,,,,,
TUR,MYS,2004,52452.918,,,,,,,,
TUR,MYS,2005,57250.321,,,,,,,,
TUR,MYS,2006,59928.918,,,,,,,,
TUR,MYS,2007,82810.46,,,,,,,,
TUR,MYS,2008,98224.208,,,,,,,,
TUR,MYS,2009,139109.723,,,,,,,,
TUR,MYS,2010,224842.788,,,,,,,,
TUR,MYS,2011,182587.046,,,,,,,,
TUR,MYS,2012,165473.751,,,,,,,,
TUR,MYS,2013,272073.248,,,,,,,,
TUR,MYS,2014,315023.834,,,,,,,,
TUR,MYS,2015,357082.883,,,,,,,,
TUR,MYS,2016,321563.833,,,,,,,,
TUR,MEX,2000,41071.066,,,,,,,,
TUR,MEX,2001,51773.082,,,,,,,,
TUR,MEX,2002,76451.425,,,,,,,,
TUR,MEX,2003,40421.689,,,,,,,,
TUR,MEX,2004,150607.569,,,,,,,,
TUR,MEX,2005,163671.931,,,,,,,,
TUR,MEX,2006,140778.329,,,,,,,,
TUR,MEX,2007,196750.471,,,,,,,,
TUR,MEX,2008,152165.812,,,,,,,,
TUR,MEX,2009,93022.866,,,,,,,,
TUR,MEX,2010,145500.222,,,,,,,,
TUR,MEX,2011,144986.169,,,,,,,,
TUR,MEX,2012,205999.086,,,,,,,,
TUR,MEX,2013,238712.46,,,,,,,,
TUR,MEX,2014,311978.084,,,,,,,,
TUR,MEX,2015,344058.574,,,,,,,,
TUR,MEX,2016,443737.581,,,,,,,,
TUR,NLD,2000,871490.577,,,,,,,,
TUR,NLD,2001,892416.091,,,,,,,,
TUR,NLD,2002,1043865.599,,,,,,,,
TUR,NLD,2003,1525929.493,,,,,,,,
TUR,NLD,2004,2138004.261,,,,,,,,
TUR,NLD,2005,2469581.847,,,,,,,,
TUR,NLD,2006,2539245.676,,,,,,,,
TUR,NLD,2007,3018878.048,,,,,,,,
TUR,NLD,2008,3143835.453,,,,,,,,
TUR,NLD,2009,2127296.707,,,,,,,,
TUR,NLD,2010,2461371.085,,,,,,,,
TUR,NLD,2011,3243079.564,,,,,,,,
TUR,NLD,2012,3244428.597,,,,,,,,
TUR,NLD,2013,3538042.78,,,,,,,,
TUR,NLD,2014,3458688.921,,,,,,,,
TUR,NLD,2015,3154942.631,,,,,,,,
TUR,NLD,2016,3589431.87,,,,,,,,
TUR,NGA,2000,42899.71,,,,,,,,
TUR,NGA,2001,69022.586,,,,,,,,
TUR,NGA,2002,62379.393,,,,,,,,
TUR,NGA,2003,66346.945,,,,,,,,
TUR,NGA,2004,80212.502,,,,,,,,
TUR,NGA,2005,98557.653,,,,,,,,
TUR,NGA,2006,83008.986,,,,,,,,
TUR,NGA,2007,133268.972,,,,,,,,
TUR,NGA,2008,280527.474,,,,,,,,
TUR,NGA,2009,257481.154,,,,,,,,
TUR,NGA,2010,250602.36,,,,,,,,
TUR,NGA,2011,393837.482,,,,,,,,
TUR,NGA,2012,438767.037,,,,,,,,
TUR,NGA,2013,412666.1,,,,,,,,
TUR,NGA,2014,439828.875,,,,,,,,
TUR,NGA,2015,313984.489,,,,,,,,
TUR,NGA,2016,241603.577,,,,,,,,
TUR,PAK,2000,52109.447,,,,,,,,
TUR,PAK,2001,31186.426,,,,,,,,
TUR,PAK,2002,57338.615,,,,,,,,
TUR,PAK,2003,70353.952,,,,,,,,
TUR,PAK,2004,86399.691,,,,,,,,
TUR,PAK,2005,187554.234,,,,,,,,
TUR,PAK,2006,129598.254,,,,,,,,
TUR,PAK,2007,157038.218,,,,,,,,
TUR,PAK,2008,155065.209,,,,,,,,
TUR,PAK,2009,162513.659,,,,,,,,
TUR,PAK,2010,248147.057,,,,,,,,
TUR,PAK,2011,213672.264,,,,,,,,
TUR,PAK,2012,276127.205,,,,,,,,
TUR,PAK,2013,285900.656,,,,,,,,
TUR,PAK,2014,259317.265,,,,,,,,
TUR,PAK,2015,289154.579,,,,,,,,
TUR,PAK,2016,346896.045,,,,,,,,
TUR,RUS,2000,639078.706,,,,,,,,
TUR,RUS,2001,924106.727,,,,,,,,
TUR,RUS,2002,1168309.273,,,,,,,,
TUR,RUS,2003,1367590.908,,,,,,,,
TUR,RUS,2004,1859186.551,,,,,,,,
TUR,RUS,2005,2377049.944,,,,,,,,
TUR,RUS,2006,3237611.322,,,,,,,,
TUR,RUS,2007,4726853.152,,,,,,,,
TUR,RUS,2008,6483003.596,,,,,,,,
TUR,RUS,2009,3189607.392,,,,,,,,
TUR,RUS,2010,4628152.963,,,,,,,,
TUR,RUS,2011,5992633.393,,,,,,,,
TUR,RUS,2012,6680777.245,,,,,,,,
TUR,RUS,2013,6964209.48,,,,,,,,
TUR,RUS,2014,5943014.11,,,,,,,,
TUR,RUS,2015,3589463.587,,,,,,,,
TUR,RUS,2016,1732953.579,,,,,,,,
TUR,SAU,2000,373667.035,,,,,,,,
TUR,SAU,2001,500641.937,,,,,,,,
TUR,SAU,2002,547323.738,,,,,,,,
TUR,SAU,2003,741474.765,,,,,,,,
TUR,SAU,2004,768518.623,,,,,,,,
TUR,SAU,2005,962155.99,,,,,,,,
TUR,SAU,2006,983226.757,,,,,,,,
TUR,SAU,2007,1486917.761,,,,,,,,
TUR,SAU,2008,2201875.133,,,,,,,,
TUR,SAU,2009,1768216.107,,,,,,,,
TUR,SAU,2010,2217645.635,,,,,,,,
TUR,SAU,2011,2763475.519,,,,,,,,
TUR,SAU,2012,3676611.641,,,,,,,,
TUR,SAU,2013,3191481.626,,,,,,,,
TUR,SAU,2014,3047133.914,,,,,,,,
TUR,SAU,2015,3472633.568,,,,,,,,
TUR,SAU,2016,3172081.105,,,,,,,,
TUR,SGP,2000,124483.419,,,,,,,,
TUR,SGP,2001,104575.678,,,,,,,,
TUR,SGP,2002,98692.266,,,,,,,,
TUR,SGP,2003,100481.663,,,,,,,,
TUR,SGP,2004,76021.952,,,,,,,,
TUR,SGP,2005,78754.595,,,,,,,,
TUR,SGP,2006,357281.332,,,,,,,,
TUR,SGP,2007,389772.23,,,,,,,,
TUR,SGP,2008,793091.717,,,,,,,,
TUR,SGP,2009,349441.072,,,,,,,,
TUR,SGP,2010,594026.79,,,,,,,,
TUR,SGP,2011,840071.858,,,,,,,,
TUR,SGP,2012,443632.104,,,,,,,,
TUR,SGP,2013,355149.325,,,,,,,,
TUR,SGP,2014,370629.422,,,,,,,,
TUR,SGP,2015,432551.357,,,,,,,,
TUR,SGP,2016,417889.04,,,,,,,,
TUR,ZAF,2000,70564.182,,,,,,,,
TUR,ZAF,2001,77870.741,,,,,,,,
TUR,ZAF,2002,87205.899,,,,,,,,
TUR,ZAF,2003,121527.865,,,,,,,,
TUR,ZAF,2004,190113.321,,,,,,,,
TUR,ZAF,2005,315738.879,,,,,,,,
TUR,ZAF,2006,598488.644,,,,,,,,
TUR,ZAF,2007,653785.223,,,,,,,,
TUR,ZAF,2008,1238631.579,,,,,,,,
TUR,ZAF,2009,866773.764,,,,,,,,
TUR,ZAF,2010,369234.704,,,,,,,,
TUR,ZAF,2011,510523.365,,,,,,,,
TUR,ZAF,2012,381771.97,,,,,,,,
TUR,ZAF,2013,619717.535,,,,,,,,
TUR,ZAF,2014,545231.69,,,,,,,,
TUR,ZAF,2015,489166.749,,,,,,,,
TUR,ZAF,2016,405943.444,,,,,,,,
TUR,ESP,2000,704341.535,,,,,,,,
TUR,ESP,2001,950362.005,,,,,,,,
TUR,ESP,2002,1115225.98,,,,,,,,
TUR,ESP,2003,1792155.359,,,,,,,,
TUR,ESP,2004,2619039.938,,,,,,,,
TUR,ESP,2005,3011041.198,,,,,,,,
TUR,ESP,2006,3721542.494,,,,,,,,
TUR,ESP,2007,4580228.479,,,,,,,,
TUR,ESP,2008,4047280.402,,,,,,,,
TUR,ESP,2009,2818591.68,,,,,,,,
TUR,ESP,2010,3536246.847,,,,,,,,
TUR,ESP,2011,3917600.336,,,,,,,,
TUR,ESP,2012,3717345.194,,,,,,,,
TUR,ESP,2013,4334195.627,,,,,,,,
TUR,ESP,2014,4749584.32,,,,,,,,
TUR,ESP,2015,4742941.45,,,,,,,,
TUR,ESP,2016,4988483.391,,,,,,,,
TUR,LKA,2000,10096.565,,,,,,,,
TUR,LKA,2001,13285.677,,,,,,,,
TUR,LKA,2002,16088.437,,,,,,,,
TUR,LKA,2003,29046.686,,,,,,,,
TUR,LKA,2004,29858.424,,,,,,,,
TUR,LKA,2005,53098.906,,,,,,,,
TUR,LKA,2006,37084.935,,,,,,,,
TUR,LKA,2007,44596.125,,,,,,,,
TUR,LKA,2008,34863.774,,,,,,,,
TUR,LKA,2009,31509.937,,,,,,,,
TUR,LKA,2010,32035.155,,,,,,,,
TUR,LKA,2011,42080.533,,,,,,,,
TUR,LKA,2012,37405.35,,,,,,,,
TUR,LKA,2013,36712.591,,,,,,,,
TUR,LKA,2014,51964.844,,,,,,,,
TUR,LKA,2015,51180.321,,,,,,,,
TUR,LKA,2016,51636.14,,,,,,,,
TUR,ARE,2000,311011.378,,,,,,,,
TUR,ARE,2001,380145.383,,,,,,,,
TUR,ARE,2002,452391.028,,,,,,,,
TUR,ARE,2003,702908.084,,,,,,,,
TUR,ARE,2004,1139464.884,,,,,,,,
TUR,ARE,2005,1675187.314,,,,,,,,
TUR,ARE,2006,1985696.256,,,,,,,,
TUR,ARE,2007,3240940.316,,,,,,,,
TUR,ARE,2008,7975400.309,,,,,,,,
TUR,ARE,2009,2896572.145,,,,,,,,
TUR,ARE,2010,3332885.43,,,,,,,,
TUR,ARE,2011,3706653.58,,,,,,,,
TUR,ARE,2012,8174607.156,,,,,,,,
TUR,ARE,2013,4965629.586,,,,,,,,
TUR,ARE,2014,4655709.861,,,,,,,,
TUR,ARE,2015,4681401.622,,,,,,,,
TUR,ARE,2016,5406993.068,,,,,,,,
TUR,GBR,2000,2023665.644,,,,,,,,
TUR,GBR,2001,2174891.67,,,,,,,,
TUR,GBR,2002,3005840.148,,,,,,,,
TUR,GBR,2003,3670092.528,,,,,,,,
TUR,GBR,2004,5543924.406,,,,,,,,
TUR,GBR,2005,5917162.703,,,,,,,,
TUR,GBR,2006,6814300.847,,,,,,,,
TUR,GBR,2007,8626776.278,,,,,,,,
TUR,GBR,2008,8158669.011,,,,,,,,
TUR,GBR,2009,5937997.069,,,,,,,,
TUR,GBR,2010,7235861.129,,,,,,,,
TUR,GBR,2011,8151430.057,,,,,,,,
TUR,GBR,2012,8693598.733,,,,,,,,
TUR,GBR,2013,8785124.346,,,,,,,,
TUR,GBR,2014,9903171.589,,,,,,,,
TUR,GBR,2015,10557304.49,,,,,,,,
TUR,GBR,2016,11685790.24,,,,,,,,
TUR,USA,2000,3074128.036,,,,,,,,
TUR,USA,2001,3125803.605,,,,,,,,
TUR,USA,2002,3336809.681,,,,,,,,
TUR,USA,2003,3753865.295,,,,,,,,
TUR,USA,2004,4848743.205,,,,,,,,
TUR,USA,2005,4910817.087,,,,,,,,
TUR,USA,2006,5061329.781,,,,,,,,
TUR,USA,2007,4177593.149,,,,,,,,
TUR,USA,2008,4316424.238,,,,,,,,
TUR,USA,2009,3250109.121,,,,,,,,
TUR,USA,2010,3766033.892,,,,,,,,
TUR,USA,2011,4585849.36,,,,,,,,
TUR,USA,2012,5606487.258,,,,,,,,
TUR,USA,2013,5641170.471,,,,,,,,
TUR,USA,2014,6342193.723,,,,,,,,
TUR,USA,2015,6396332.2,,,,,,,,
TUR,USA,2016,6623715.959,,,,,,,,
TUR,VNM,2000,3875.47,,,,,,,,
TUR,VNM,2001,13240.274,,,,,,,,
TUR,VNM,2002,25512.832,,,,,,,,
TUR,VNM,2003,24677.21,,,,,,,,
TUR,VNM,2004,33839.416,,,,,,,,
TUR,VNM,2005,44002.995,,,,,,,,
TUR,VNM,2006,45392.075,,,,,,,,
TUR,VNM,2007,76719.54,,,,,,,,
TUR,VNM,2008,153907.529,,,,,,,,
TUR,VNM,2009,189112.372,,,,,,,,
TUR,VNM,2010,106203.02,,,,,,,,
TUR,VNM,2011,100090.076,,,,,,,,
TUR,VNM,2012,90103.754,,,,,,,,
TUR,VNM,2013,107298.614,,,,,,,,
TUR,VNM,2014,168144.86,,,,,,,,
TUR,VNM,2015,155448.884,,,,,,,,
TUR,VNM,2016,233875.055,,,,,,,,
ARE,AUS,2000,7535.95,,,,,,,,
ARE,AUS,2001,13074.088,,,,,,,,
ARE,AUS,2002,22988.416,,,,,,,,
ARE,AUS,2003,67421.74,,,,,,,,
ARE,AUS,2004,54387.656,,,,,,,,
ARE,AUS,2005,65623.892,,,,,,,,
ARE,AUS,2006,65706.51,,,,,,,,
ARE,AUS,2007,85471.094,,,,,,,,
ARE,AUS,2008,81631.42,,,,,,,,
ARE,AUS,2009,62149.764,,,,,,,,
ARE,AUS,2010,74974.573,,,,,,,,
ARE,AUS,2011,93372.741,,,,,,,,
ARE,AUS,2012,163210.465,,,,,,,,
ARE,AUS,2013,190518.681,,,,,,,,
ARE,AUS,2014,250076.197,,,,,,,,
ARE,AUS,2015,199360.587,,,,,,,,
ARE,AUS,2016,214846.458,,,,,,,,
ARE,BGD,2000,2685.419,,,,,,,,
ARE,BGD,2001,7097.016,,,,,,,,
ARE,BGD,2002,9481.566,,,,,,,,
ARE,BGD,2003,13453.651,,,,,,,,
ARE,BGD,2004,20514.801,,,,,,,,
ARE,BGD,2005,22261.649,,,,,,,,
ARE,BGD,2006,24842.815,,,,,,,,
ARE,BGD,2007,21630.44,,,,,,,,
ARE,BGD,2008,29144.312,,,,,,,,
ARE,BGD,2009,32807.217,,,,,,,,
ARE,BGD,2010,39272.997,,,,,,,,
ARE,BGD,2011,56664.825,,,,,,,,
ARE,BGD,2012,81881.822,,,,,,,,
ARE,BGD,2013,104369.504,,,,,,,,
ARE,BGD,2014,181781.641,,,,,,,,
ARE,BGD,2015,634841.861,,,,,,,,
ARE,BGD,2016,485182.183,,,,,,,,
ARE,BEL,2000,33919.887,,,,,,,,
ARE,BEL,2001,18260.203,,,,,,,,
ARE,BEL,2002,19344.287,,,,,,,,
ARE,BEL,2003,28823.285,,,,,,,,
ARE,BEL,2004,92893.048,,,,,,,,
ARE,BEL,2005,85406.609,,,,,,,,
ARE,BEL,2006,47254.26,,,,,,,,
ARE,BEL,2007,85094.808,,,,,,,,
ARE,BEL,2008,117886.388,,,,,,,,
ARE,BEL,2009,93455.868,,,,,,,,
ARE,BEL,2010,110399.037,,,,,,,,
ARE,BEL,2011,159279.467,,,,,,,,
ARE,BEL,2012,119427.66,,,,,,,,
ARE,BEL,2013,178220.548,,,,,,,,
ARE,BEL,2014,229631.318,,,,,,,,
ARE,BEL,2015,213558.202,,,,,,,,
ARE,BEL,2016,312590.132,,,,,,,,
ARE,BRA,2000,53.465,,,,,,,,
ARE,BRA,2001,364.76,,,,,,,,
ARE,BRA,2002,6785.86,,,,,,,,
ARE,BRA,2003,169.206,,,,,,,,
ARE,BRA,2004,140.99,,,,,,,,
ARE,BRA,2005,1174.576,,,,,,,,
ARE,BRA,2006,3167.177,,,,,,,,
ARE,BRA,2007,8502.242,,,,,,,,
ARE,BRA,2008,12033.703,,,,,,,,
ARE,BRA,2009,22659.76,,,,,,,,
ARE,BRA,2010,792977.896,,,,,,,,
ARE,BRA,2011,518423.197,,,,,,,,
ARE,BRA,2012,43809.619,,,,,,,,
ARE,BRA,2013,82731.847,,,,,,,,
ARE,BRA,2014,82648.579,,,,,,,,
ARE,BRA,2015,23768.223,,,,,,,,
ARE,BRA,2016,19299.037,,,,,,,,
ARE,CAN,2000,72873.537,,,,,,,,
ARE,CAN,2001,49193.836,,,,,,,,
ARE,CAN,2002,49615.658,,,,,,,,
ARE,CAN,2003,42502.076,,,,,,,,
ARE,CAN,2004,35550.291,,,,,,,,
ARE,CAN,2005,11946.828,,,,,,,,
ARE,CAN,2006,8626.634,,,,,,,,
ARE,CAN,2007,17766.954,,,,,,,,
ARE,CAN,2008,42504.862,,,,,,,,
ARE,CAN,2009,13584.878,,,,,,,,
ARE,CAN,2010,26688.124,,,,,,,,
ARE,CAN,2011,799427.762,,,,,,,,
ARE,CAN,2012,78406.066,,,,,,,,
ARE,CAN,2013,80361.194,,,,,,,,
ARE,CAN,2014,76961.937,,,,,,,,
ARE,CAN,2015,103504.785,,,,,,,,
ARE,CAN,2016,92862.423,,,,,,,,
ARE,CHN,2000,37984.536,,,,,,,,
ARE,CHN,2001,55805.918,,,,,,,,
ARE,CHN,2002,90036.868,,,,,,,,
ARE,CHN,2003,117330.938,,,,,,,,
ARE,CHN,2004,181625.415,,,,,,,,
ARE,CHN,2005,205514.083,,,,,,,,
ARE,CHN,2006,277049.208,,,,,,,,
ARE,CHN,2007,254290.182,,,,,,,,
ARE,CHN,2008,266680.613,,,,,,,,
ARE,CHN,2009,227567.26,,,,,,,,
ARE,CHN,2010,269789.712,,,,,,,,
ARE,CHN,2011,283800.891,,,,,,,,
ARE,CHN,2012,1398679.267,,,,,,,,
ARE,CHN,2013,942792.091,,,,,,,,
ARE,CHN,2014,1146983.252,,,,,,,,
ARE,CHN,2015,1027676.954,,,,,,,,
ARE,CHN,2016,1623257.157,,,,,,,,
ARE,EGY,2000,7804.526,,,,,,,,
ARE,EGY,2001,16158.359,,,,,,,,
ARE,EGY,2002,26364.376,,,,,,,,
ARE,EGY,2003,37472.283,,,,,,,,
ARE,EGY,2004,62183.494,,,,,,,,
ARE,EGY,2005,81343.668,,,,,,,,
ARE,EGY,2006,99540.935,,,,,,,,
ARE,EGY,2007,139308.275,,,,,,,,
ARE,EGY,2008,563892.146,,,,,,,,
ARE,EGY,2009,218332.523,,,,,,,,
ARE,EGY,2010,338652.928,,,,,,,,
ARE,EGY,2011,382112.126,,,,,,,,
ARE,EGY,2012,687257.323,,,,,,,,
ARE,EGY,2013,1314739.589,,,,,,,,
ARE,EGY,2014,1414113.471,,,,,,,,
ARE,EGY,2015,683318.291,,,,,,,,
ARE,EGY,2016,727728.828,,,,,,,,
ARE,FRA,2000,8263.661,,,,,,,,
ARE,FRA,2001,15312.533,,,,,,,,
ARE,FRA,2002,21656.469,,,,,,,,
ARE,FRA,2003,22519.676,,,,,,,,
ARE,FRA,2004,20476.107,,,,,,,,
ARE,FRA,2005,70887.22,,,,,,,,
ARE,FRA,2006,572578.45,,,,,,,,
ARE,FRA,2007,480575.432,,,,,,,,
ARE,FRA,2008,353147.28,,,,,,,,
ARE,FRA,2009,52795.754,,,,,,,,
ARE,FRA,2010,64664.549,,,,,,,,
ARE,FRA,2011,227358.401,,,,,,,,
ARE,FRA,2012,125447.496,,,,,,,,
ARE,FRA,2013,95802.339,,,,,,,,
ARE,FRA,2014,180704.998,,,,,,,,
ARE,FRA,2015,154363.291,,,,,,,,
ARE,FRA,2016,133387.958,,,,,,,,
ARE,DEU,2000,49989.732,,,,,,,,
ARE,DEU,2001,31395.047,,,,,,,,
ARE,DEU,2002,42146.636,,,,,,,,
ARE,DEU,2003,27081.124,,,,,,,,
ARE,DEU,2004,30612.992,,,,,,,,
ARE,DEU,2005,38641.072,,,,,,,,
ARE,DEU,2006,38683.794,,,,,,,,
ARE,DEU,2007,53253.704,,,,,,,,
ARE,DEU,2008,72335.858,,,,,,,,
ARE,DEU,2009,91120.696,,,,,,,,
ARE,DEU,2010,107158.093,,,,,,,,
ARE,DEU,2011,141435.284,,,,,,,,
ARE,DEU,2012,297637.888,,,,,,,,
ARE,DEU,2013,367920.511,,,,,,,,
ARE,DEU,2014,450632.664,,,,,,,,
ARE,DEU,2015,349103.872,,,,,,,,
ARE,DEU,2016,304837.358,,,,,,,,
ARE,HKG,2000,12257.19,,,,,,,,
ARE,HKG,2001,20688.567,,,,,,,,
ARE,HKG,2002,11510.523,,,,,,,,
ARE,HKG,2003,10802.765,,,,,,,,
ARE,HKG,2004,12914.412,,,,,,,,
ARE,HKG,2005,16964.007,,,,,,,,
ARE,HKG,2006,23241.504,,,,,,,,
ARE,HKG,2007,33174.298,,,,,,,,
ARE,HKG,2008,48780.911,,,,,,,,
ARE,HKG,2009,51188.427,,,,,,,,
ARE,HKG,2010,166517.555,,,,,,,,
ARE,HKG,2011,476876.917,,,,,,,,
ARE,HKG,2012,247581.965,,,,,,,,
ARE,HKG,2013,1083670.155,,,,,,,,
ARE,HKG,2014,437050.061,,,,,,,,
ARE,HKG,2015,800466.139,,,,,,,,
ARE,HKG,2016,782535.216,,,,,,,,
ARE,IND,2000,71880.843,,,,,,,,
ARE,IND,2001,95463.994,,,,,,,,
ARE,IND,2002,130921.718,,,,,,,,
ARE,IND,2003,154829.868,,,,,,,,
ARE,IND,2004,635802.794,,,,,,,,
ARE,IND,2005,319910.774,,,,,,,,
ARE,IND,2006,1663719.376,,,,,,,,
ARE,IND,2007,3279815.247,,,,,,,,
ARE,IND,2008,4878162.62,,,,,,,,
ARE,IND,2009,5951163.096,,,,,,,,
ARE,IND,2010,7615460.488,,,,,,,,
ARE,IND,2011,9866537.687,,,,,,,,
ARE,IND,2012,9191685.302,,,,,,,,
ARE,IND,2013,8292787.739,,,,,,,,
ARE,IND,2014,5651535.664,,,,,,,,
ARE,IND,2015,5471582.175,,,,,,,,
ARE,IND,2016,4575518.842,,,,,,,,
ARE,ITA,2000,74615.143,,,,,,,,
ARE,ITA,2001,26394.854,,,,,,,,
ARE,ITA,2002,32891.649,,,,,,,,
ARE,ITA,2003,26903.749,,,,,,,,
ARE,ITA,2004,33612.611,,,,,,,,
ARE,ITA,2005,37299.248,,,,,,,,
ARE,ITA,2006,40038.465,,,,,,,,
ARE,ITA,2007,72477.243,,,,,,,,
ARE,ITA,2008,129960.941,,,,,,,,
ARE,ITA,2009,200878.69,,,,,,,,
ARE,ITA,2010,165449.526,,,,,,,,
ARE,ITA,2011,294901.126,,,,,,,,
ARE,ITA,2012,264916.551,,,,,,,,
ARE,ITA,2013,206875.418,,,,,,,,
ARE,ITA,2014,441885.495,,,,,,,,
ARE,ITA,2015,319796.855,,,,,,,,
ARE,ITA,2016,593072.206,,,,,,,,
ARE,JPN,2000,155818.71,,,,,,,,
ARE,JPN,2001,122474.047,,,,,,,,
ARE,JPN,2002,10664571.59,,,,,,,,
ARE,JPN,2003,12740734.23,,,,,,,,
ARE,JPN,2004,13871727.19,,,,,,,,
ARE,JPN,2005,27955405.81,,,,,,,,
ARE,JPN,2006,36330833.26,,,,,,,,
ARE,JPN,2007,39772599.36,,,,,,,,
ARE,JPN,2008,32989504.39,,,,,,,,
ARE,JPN,2009,14181.771,,,,,,,,
ARE,JPN,2010,23478.457,,,,,,,,
ARE,JPN,2011,57436.5,,,,,,,,
ARE,JPN,2012,255421.323,,,,,,,,
ARE,JPN,2013,322198.865,,,,,,,,
ARE,JPN,2014,528014.665,,,,,,,,
ARE,JPN,2015,617090.974,,,,,,,,
ARE,JPN,2016,555604.417,,,,,,,,
ARE,KOR,2000,81557.693,,,,,,,,
ARE,KOR,2001,130272.217,,,,,,,,
ARE,KOR,2002,110767.091,,,,,,,,
ARE,KOR,2003,91024.023,,,,,,,,
ARE,KOR,2004,58145.173,,,,,,,,
ARE,KOR,2005,41923.467,,,,,,,,
ARE,KOR,2006,50731.009,,,,,,,,
ARE,KOR,2007,46498.68,,,,,,,,
ARE,KOR,2008,27235.653,,,,,,,,
ARE,KOR,2009,28285.286,,,,,,,,
ARE,KOR,2010,74143.989,,,,,,,,
ARE,KOR,2011,155848.635,,,,,,,,
ARE,KOR,2012,145841.519,,,,,,,,
ARE,KOR,2013,291932.068,,,,,,,,
ARE,KOR,2014,558649.084,,,,,,,,
ARE,KOR,2015,377703.863,,,,,,,,
ARE,KOR,2016,535762.329,,,,,,,,
ARE,MYS,2000,32218.566,,,,,,,,
ARE,MYS,2001,25254.6,,,,,,,,
ARE,MYS,2002,36257.254,,,,,,,,
ARE,MYS,2003,25977.789,,,,,,,,
ARE,MYS,2004,46118.653,,,,,,,,
ARE,MYS,2005,46619.045,,,,,,,,
ARE,MYS,2006,56779.866,,,,,,,,
ARE,MYS,2007,55234.969,,,,,,,,
ARE,MYS,2008,92108.954,,,,,,,,
ARE,MYS,2009,68080.431,,,,,,,,
ARE,MYS,2010,107278.1,,,,,,,,
ARE,MYS,2011,157256.085,,,,,,,,
ARE,MYS,2012,256395.301,,,,,,,,
ARE,MYS,2013,339628.341,,,,,,,,
ARE,MYS,2014,408318.151,,,,,,,,
ARE,MYS,2015,648708.504,,,,,,,,
ARE,MYS,2016,436797.121,,,,,,,,
ARE,MEX,2000,1690.8,,,,,,,,
ARE,MEX,2001,600.135,,,,,,,,
ARE,MEX,2002,372.08,,,,,,,,
ARE,MEX,2003,170.812,,,,,,,,
ARE,MEX,2004,551.719,,,,,,,,
ARE,MEX,2005,1322.701,,,,,,,,
ARE,MEX,2006,2327.953,,,,,,,,
ARE,MEX,2007,1450.136,,,,,,,,
ARE,MEX,2008,1068.962,,,,,,,,
ARE,MEX,2009,974.237,,,,,,,,
ARE,MEX,2010,2362.841,,,,,,,,
ARE,MEX,2011,8991.647,,,,,,,,
ARE,MEX,2012,13147.583,,,,,,,,
ARE,MEX,2013,14139.376,,,,,,,,
ARE,MEX,2014,34788.504,,,,,,,,
ARE,MEX,2015,46685.258,,,,,,,,
ARE,MEX,2016,30885.39,,,,,,,,
ARE,NLD,2000,41720.346,,,,,,,,
ARE,NLD,2001,74825.888,,,,,,,,
ARE,NLD,2002,78210.579,,,,,,,,
ARE,NLD,2003,71959.721,,,,,,,,
ARE,NLD,2004,42374.026,,,,,,,,
ARE,NLD,2005,24691.797,,,,,,,,
ARE,NLD,2006,86103.156,,,,,,,,
ARE,NLD,2007,147667.2,,,,,,,,
ARE,NLD,2008,142671.643,,,,,,,,
ARE,NLD,2009,54806.876,,,,,,,,
ARE,NLD,2010,69644.838,,,,,,,,
ARE,NLD,2011,152516.485,,,,,,,,
ARE,NLD,2012,214393.619,,,,,,,,
ARE,NLD,2013,344300.314,,,,,,,,
ARE,NLD,2014,709490.528,,,,,,,,
ARE,NLD,2015,807868.498,,,,,,,,
ARE,NLD,2016,823075.197,,,,,,,,
ARE,NGA,2000,36533.416,,,,,,,,
ARE,NGA,2001,63223.351,,,,,,,,
ARE,NGA,2002,12187.521,,,,,,,,
ARE,NGA,2003,7099.934,,,,,,,,
ARE,NGA,2004,7263.359,,,,,,,,
ARE,NGA,2005,6392.583,,,,,,,,
ARE,NGA,2006,22658.705,,,,,,,,
