Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
DEU,HKG,2011,8247254.17,3542160000000,239646000000,8759.48,0,357325,1092,2.075174525,5.276561068
DEU,HKG,2012,7674822.6,3559590000000,243721000000,8759.48,0,357325,1092,2.008490922,4.063860668
DEU,HKG,2013,7529268.84,3577010000000,251280000000,8759.48,0,357325,1092,1.50472098,4.323570432
DEU,HKG,2014,7870561.11,3654920000000,258221000000,8759.48,0,357325,1092,0.906797949,4.438502674
DEU,HKG,2015,6584461.55,3718480000000,264387000000,8759.48,0,357325,1092,0.51442054,2.995391705
DEU,HKG,2016,7512599.75,3801860000000,270105000000,8759.48,0,357325,1092,0.491748625,2.411135968
DEU,IND,2000,191841,3123910000000,873357000000,5785.567,0,357325,3287590,1.440268187,4.00943591
DEU,IND,2001,201696,3176870000000,915488000000,5785.567,0,357325,3287590,1.983856936,3.779293122
DEU,IND,2002,222798,3176870000000,950313000000,5785.567,0,357325,3287590,1.420805605,4.297152039
DEU,IND,2003,276792,3154320000000,1025010000000,5785.567,0,357325,3287590,1.034227766,3.805858995
DEU,IND,2004,409509,3191220000000,1106220000000,5785.567,0,357325,3287590,1.665733409,3.767251735
DEU,IND,2005,520875,3213780000000,1193870000000,5785.567,0,357325,3287590,1.546909652,4.24634362
DEU,IND,2006,800441,3332690000000,1290110000000,5785.567,0,357325,3287590,1.577428259,5.796523376
DEU,IND,2007,1013004,3441360000000,1388940000000,5785.567,0,357325,3287590,2.298341797,6.372881356
DEU,IND,2008,1200244,3478600000000,1431810000000,5785.567,0,357325,3287590,2.628381749,8.349267049
DEU,IND,2009,1119732,3283140000000,1544380000000,5785.567,0,357325,3287590,0.31273763,10.88235294
DEU,IND,2010,12261063.8,3417090000000,1675620000000,5785.567,0,357325,3287590,1.103809161,11.98938992
DEU,IND,2011,15211502.0,3542160000000,1763440000000,5785.567,0,357325,3287590,2.075174525,8.858360966
DEU,IND,2012,13445408.3,3559590000000,1859660000000,5785.567,0,357325,3287590,2.008490922,9.312445605
DEU,IND,2013,12219923.5,3577010000000,1978420000000,5785.567,0,357325,3287590,1.50472098,10.90764331
DEU,IND,2014,11884510.,3654920000000,2125020000000,5785.567,0,357325,3287590,0.906797949,6.353194544
DEU,IND,2015,10870848.2,3718480000000,2294950000000,5785.567,0,357325,3287590,0.51442054,5.872426595
DEU,IND,2016,11238515.4,3801860000000,2482430000000,5785.567,0,357325,3287590,0.491748625,4.941026458
DEU,ITA,2000,4169824,3123910000000,2060210000000,1187.299,0,357325,301323,1.440268187,2.537685321
DEU,ITA,2001,4134991,3176870000000,2096720000000,1187.299,0,357325,301323,1.983856936,2.785165427
DEU,ITA,2002,4391129,3176870000000,2101930000000,1187.299,0,357325,301323,1.420805605,2.465323192
DEU,ITA,2003,5523862,3154320000000,2105110000000,1187.299,0,357325,301323,1.034227766,2.672555528
DEU,ITA,2004,6525108,3191220000000,2138410000000,1187.299,0,357325,301323,1.665733409,2.206736614
DEU,ITA,2005,6700233,3213780000000,2158720000000,1187.299,0,357325,301323,1.546909652,1.985292985
DEU,ITA,2006,7456876,3332690000000,2202040000000,1187.299,0,357325,301323,1.577428259,2.09084391
DEU,ITA,2007,8926363,3441360000000,2234490000000,1187.299,0,357325,301323,2.298341797,1.829741122
DEU,ITA,2008,9439116,3478600000000,2211020000000,1187.299,0,357325,301323,2.628381749,3.347832584
DEU,ITA,2009,7116751,3283140000000,2089810000000,1187.299,0,357325,301323,0.31273763,0.774768131
DEU,ITA,2010,77482282.,3417090000000,2125060000000,1187.299,0,357325,301323,1.103809161,1.525516021
DEU,ITA,2011,86392023.6,3542160000000,2137310000000,1187.299,0,357325,301323,2.075174525,2.780632729
DEU,ITA,2012,71332552.9,3559590000000,2077060000000,1187.299,0,357325,301323,2.008490922,3.041363332
DEU,ITA,2013,70661990.5,3577010000000,2041170000000,1187.299,0,357325,301323,1.50472098,1.219993423
DEU,ITA,2014,72034070.,3654920000000,2043490000000,1187.299,0,357325,301323,0.906797949,0.24104743
DEU,ITA,2015,64311243.1,3718480000000,2062370000000,1187.299,0,357325,301323,0.51442054,0.0387904
DEU,ITA,2016,67230316.4,3801860000000,2085990000000,1187.299,0,357325,301323,0.491748625,-0.094016657
DEU,JPN,2000,1213746,3123910000000,5348940000000,8927.671,0,357325,377801,1.440268187,-0.676578684
DEU,JPN,2001,1140315,3176870000000,5370670000000,8927.671,0,357325,377801,1.983856936,-0.740055504
DEU,JPN,2002,1162854,3176870000000,5377010000000,8927.671,0,357325,377801,1.420805605,-0.923494027
DEU,JPN,2003,1340084,3154320000000,5459180000000,8927.671,0,357325,377801,1.034227766,-0.256541816
DEU,JPN,2004,1578833,3191220000000,5579540000000,8927.671,0,357325,377801,1.665733409,-0.008573388
DEU,JPN,2005,1661051,3213780000000,5672310000000,8927.671,0,357325,377801,1.546909652,-0.282946069
DEU,JPN,2006,1742401,3332690000000,5752850000000,8927.671,0,357325,377801,1.577428259,0.249355116
DEU,JPN,2007,1791346,3441360000000,5848020000000,8927.671,0,357325,377801,2.298341797,0.060039454
DEU,JPN,2008,1884820,3478600000000,5784070000000,8927.671,0,357325,377801,2.628381749,1.380078862
DEU,JPN,2009,1506759,3283140000000,5470780000000,8927.671,0,357325,377801,0.31273763,-1.35283673
DEU,JPN,2010,17373525.1,3417090000000,5700100000000,8927.671,0,357325,377801,1.103809161,-0.719979429
DEU,JPN,2011,21399524.5,3542160000000,5693520000000,8927.671,0,357325,377801,2.075174525,-0.267633601
DEU,JPN,2012,22236634.,3559590000000,5778640000000,8927.671,0,357325,377801,2.008490922,-0.051939058
DEU,JPN,2013,22872792.1,3577010000000,5894230000000,8927.671,0,357325,377801,1.50472098,0.346440326
DEU,JPN,2014,22778111.9,3654920000000,5916320000000,8927.671,0,357325,377801,0.906797949,2.761954083
DEU,JPN,2015,18939650.9,3718480000000,5996410000000,8927.671,0,357325,377801,0.51442054,0.78951789
DEU,JPN,2016,20690887.7,3801860000000,6052670000000,8927.671,0,357325,377801,0.491748625,-0.116666667
DEU,KOR,2000,416367,3123910000000,710035000000,8139.991,0,357325,99484,1.440268187,2.259184779
DEU,KOR,2001,399900,3176870000000,742166000000,8139.991,0,357325,99484,1.983856936,4.066419648
DEU,KOR,2002,514021,3176870000000,797327000000,8139.991,0,357325,99484,1.420805605,2.762511352
DEU,KOR,2003,631188,3154320000000,820715000000,8139.991,0,357325,99484,1.034227766,3.514879242
DEU,KOR,2004,794516,3191220000000,860928000000,8139.991,0,357325,99484,1.665733409,3.590591391
DEU,KOR,2005,880578,3213780000000,894708000000,8139.991,0,357325,99484,1.546909652,2.754090201
DEU,KOR,2006,1065917,3332690000000,941020000000,8139.991,0,357325,99484,1.577428259,2.241847104
DEU,KOR,2007,1197307,3441360000000,992432000000,8139.991,0,357325,99484,2.298341797,2.534846871
DEU,KOR,2008,1304737,3478600000000,1020510000000,8139.991,0,357325,99484,2.628381749,4.673795957
DEU,KOR,2009,1103443,3283140000000,1027730000000,8139.991,0,357325,99484,0.31273763,2.756686477
DEU,KOR,2010,13593326.9,3417090000000,1094500000000,8139.991,0,357325,99484,1.103809161,2.939181359
DEU,KOR,2011,16300625.4,3542160000000,1134800000000,8139.991,0,357325,99484,2.075174525,4.02584625
DEU,KOR,2012,17104436.4,3559590000000,1160810000000,8139.991,0,357325,99484,2.008490922,2.187221208
DEU,KOR,2013,19089753.5,3577010000000,1194430000000,8139.991,0,357325,99484,1.50472098,1.301377058
DEU,KOR,2014,20825077.0,3654920000000,1234340000000,8139.991,0,357325,99484,0.906797949,1.274714702
DEU,KOR,2015,19882772.1,3718480000000,1268780000000,8139.991,0,357325,99484,0.51442054,0.70620817
DEU,KOR,2016,19316928.4,3801860000000,1305950000000,8139.991,0,357325,99484,0.491748625,0.971674764
DEU,MYS,2000,200293,3123910000000,162523000000,9623.965,0,357325,329758,1.440268187,1.534740237
DEU,MYS,2001,222274,3176870000000,163364000000,9623.965,0,357325,329758,1.983856936,1.416784732
DEU,MYS,2002,239747,3176870000000,172171000000,9623.965,0,357325,329758,1.420805605,1.807872463
DEU,MYS,2003,361231,3154320000000,182138000000,9623.965,0,357325,329758,1.034227766,1.089676326
DEU,MYS,2004,394770,3191220000000,194493000000,9623.965,0,357325,329758,1.665733409,1.421271159
DEU,MYS,2005,398112,3213780000000,204863000000,9623.965,0,357325,329758,1.546909652,2.975070927
DEU,MYS,2006,462343,3332690000000,216305000000,9623.965,0,357325,329758,1.577428259,3.609235642
DEU,MYS,2007,575375,3441360000000,229929000000,9623.965,0,357325,329758,2.298341797,2.027353178
DEU,MYS,2008,579802,3478600000000,241039000000,9623.965,0,357325,329758,2.628381749,5.440782211
DEU,MYS,2009,453175,3283140000000,237391000000,9623.965,0,357325,329758,0.31273763,0.583308406
DEU,MYS,2010,5692780.20,3417090000000,255017000000,9623.965,0,357325,329758,1.103809161,1.622852356
DEU,MYS,2011,6071912.07,3542160000000,268517000000,9623.965,0,357325,329758,2.075174525,3.174470922
DEU,MYS,2012,6395777.3,3559590000000,283214000000,9623.965,0,357325,329758,2.008490922,1.663571025
DEU,MYS,2013,6392972.11,3577010000000,296507000000,9623.965,0,357325,329758,1.50472098,2.105012312
DEU,MYS,2014,6403518.31,3654920000000,314318000000,9623.965,0,357325,329758,0.906797949,3.142990509
DEU,MYS,2015,5339652.75,3718480000000,330321000000,9623.965,0,357325,329758,0.51442054,2.104389802
DEU,MYS,2016,5339696.68,3801860000000,344272000000,9623.965,0,357325,329758,0.491748625,2.090566595
DEU,MEX,2000,455153,3123910000000,915216000000,9739.229,0,357325,1967210,1.440268187,9.491561494
DEU,MEX,2001,474252,3176870000000,911515000000,9739.229,0,357325,1967210,1.983856936,6.367738062
DEU,MEX,2002,493656,3176870000000,911152000000,9739.229,0,357325,1967210,1.420805605,5.030727332
DEU,MEX,2003,549535,3154320000000,924331000000,9739.229,0,357325,1967210,1.034227766,4.546900121
DEU,MEX,2004,607313,3191220000000,960570000000,9739.229,0,357325,1967210,1.665733409,4.688408848
DEU,MEX,2005,734003,3213780000000,982738000000,9739.229,0,357325,1967210,1.546909652,3.988057146
DEU,MEX,2006,804143,3332690000000,1026910000000,9739.229,0,357325,1967210,1.577428259,3.629467624
DEU,MEX,2007,901429,3441360000000,1050440000000,9739.229,0,357325,1967210,2.298341797,3.966849055
DEU,MEX,2008,1008878,3478600000000,1062460000000,9739.229,0,357325,1967210,2.628381749,5.124982746
DEU,MEX,2009,696306,3283140000000,1006300000000,9739.229,0,357325,1967210,0.31273763,5.297355842
DEU,MEX,2010,9194962.1,3417090000000,1057800000000,9739.229,0,357325,1967210,1.103809161,4.156727227
DEU,MEX,2011,10589699.8,3542160000000,1096550000000,9739.229,0,357325,1967210,2.075174525,3.407378246
DEU,MEX,2012,11445931.9,3559590000000,1136490000000,9739.229,0,357325,1967210,2.008490922,4.111509811
DEU,MEX,2013,11947840.7,3577010000000,1151880000000,9739.229,0,357325,1967210,1.50472098,3.806390697
DEU,MEX,2014,12098978.0,3654920000000,1184180000000,9739.229,0,357325,1967210,0.906797949,4.018616081
DEU,MEX,2015,12329278.4,3718480000000,1223120000000,9739.229,0,357325,1967210,0.51442054,2.72064065
DEU,MEX,2016,12545314.2,3801860000000,1258560000000,9739.229,0,357325,1967210,0.491748625,2.821707847
DEU,NLD,2000,3549558,3123910000000,734694000000,577.8569,0,357325,41863,1.440268187,2.360522338
DEU,NLD,2001,3400712,3176870000000,750301000000,577.8569,0,357325,41863,1.983856936,4.155841272
DEU,NLD,2002,3635249,3176870000000,751079000000,577.8569,0,357325,41863,1.420805605,3.287531047
DEU,NLD,2003,4641179,3154320000000,753211000000,577.8569,0,357325,41863,1.034227766,2.09199839
DEU,NLD,2004,5656686,3191220000000,768507000000,577.8569,0,357325,41863,1.665733409,1.263647392
DEU,NLD,2005,6094295,3213780000000,785109000000,577.8569,0,357325,41863,1.546909652,1.688130179
DEU,NLD,2006,7100181,3332690000000,812735000000,577.8569,0,357325,41863,1.577428259,1.101501065
DEU,NLD,2007,8555022,3441360000000,842793000000,577.8569,0,357325,41863,2.298341797,1.613858598
DEU,NLD,2008,9671505,3478600000000,857113000000,577.8569,0,357325,41863,2.628381749,2.486501983
DEU,NLD,2009,7536642,3283140000000,824820000000,577.8569,0,357325,41863,0.31273763,1.18977687
DEU,NLD,2010,83780392.7,3417090000000,846555000000,577.8569,0,357325,41863,1.103809161,1.275305696
DEU,NLD,2011,96462820.3,3542160000000,859687000000,577.8569,0,357325,41863,2.075174525,2.341070178
DEU,NLD,2012,90323744.3,3559590000000,850829000000,577.8569,0,357325,41863,2.008490922,2.455547653
DEU,NLD,2013,94250926.5,3577010000000,849721000000,577.8569,0,357325,41863,1.50472098,2.506898527
DEU,NLD,2014,96598330.4,3654920000000,861816000000,577.8569,0,357325,41863,0.906797949,0.97603508
DEU,NLD,2015,87825910.0,3718480000000,878701000000,577.8569,0,357325,41863,0.51442054,0.600248147
DEU,NLD,2016,86835884.2,3801860000000,897959000000,577.8569,0,357325,41863,0.491748625,0.316666667
DEU,NGA,2000,57718,3123910000000,169200000000,4858.187,0,357325,923768,1.440268187,6.933292156
DEU,NGA,2001,85063,3176870000000,179213000000,4858.187,0,357325,923768,1.983856936,18.87364621
DEU,NGA,2002,71015,3176870000000,206685000000,4858.187,0,357325,923768,1.420805605,12.8765792
DEU,NGA,2003,72090,3154320000000,221870000000,4858.187,0,357325,923768,1.034227766,14.03178361
DEU,NGA,2004,89422,3191220000000,242394000000,4858.187,0,357325,923768,1.665733409,14.99803382
DEU,NGA,2005,93844,3213780000000,258001000000,4858.187,0,357325,923768,1.546909652,17.86349337
DEU,NGA,2006,122836,3332690000000,273634000000,4858.187,0,357325,923768,1.577428259,8.239526517
DEU,NGA,2007,148642,3441360000000,291670000000,4858.187,0,357325,923768,2.298341797,5.382223652
DEU,NGA,2008,183422,3478600000000,311400000000,4858.187,0,357325,923768,2.628381749,11.57798352
DEU,NGA,2009,148477,3283140000000,336427000000,4858.187,0,357325,923768,0.31273763,11.53767275
DEU,NGA,2010,1436586.99,3417090000000,363360000000,4858.187,0,357325,923768,1.103809161,13.72020184
DEU,NGA,2011,1804280.98,3542160000000,382647000000,4858.187,0,357325,923768,2.075174525,10.84002754
DEU,NGA,2012,1645968.13,3559590000000,398833000000,4858.187,0,357325,923768,2.008490922,12.21778174
DEU,NGA,2013,1791184.,3577010000000,425440000000,4858.187,0,357325,923768,1.50472098,8.475827285
DEU,NGA,2014,1852243.51,3654920000000,452285000000,4858.187,0,357325,923768,0.906797949,8.062485824
DEU,NGA,2015,1164419.72,3718480000000,464282000000,4858.187,0,357325,923768,0.51442054,9.009387183
DEU,NGA,2016,873295.83,3801860000000,456775000000,4858.187,0,357325,923768,0.491748625,15.67534055
DEU,PAK,2000,38729,3123910000000,117555000000,5114.034,0,357325,882872,1.440268187,4.366664513
DEU,PAK,2001,45079,3176870000000,119886000000,5114.034,0,357325,882872,1.983856936,3.148261446
DEU,PAK,2002,52853,3176870000000,123751000000,5114.034,0,357325,882872,1.420805605,3.290344726
DEU,PAK,2003,61646,3154320000000,129749000000,5114.034,0,357325,882872,1.034227766,2.914134701
DEU,PAK,2004,83212,3191220000000,139309000000,5114.034,0,357325,882872,1.665733409,7.444624693
DEU,PAK,2005,118486,3213780000000,149991000000,5114.034,0,357325,882872,1.546909652,9.06332737
DEU,PAK,2006,130744,3332690000000,159256000000,5114.034,0,357325,882872,1.577428259,7.921084401
DEU,PAK,2007,124969,3441360000000,166953000000,5114.034,0,357325,882872,2.298341797,7.598684411
DEU,PAK,2008,125047,3478600000000,169794000000,5114.034,0,357325,882872,2.628381749,20.28612109
DEU,PAK,2009,102419,3283140000000,174602000000,5114.034,0,357325,882872,0.31273763,13.64776506
DEU,PAK,2010,1030945.08,3417090000000,177407000000,5114.034,0,357325,882872,1.103809161,13.88113926
DEU,PAK,2011,1072011.,3542160000000,182283000000,5114.034,0,357325,882872,2.075174525,11.91676947
DEU,PAK,2012,1123917.49,3559590000000,188675000000,5114.034,0,357325,882872,2.008490922,9.682351861
DEU,PAK,2013,1111709.15,3577010000000,196970000000,5114.034,0,357325,882872,1.50472098,7.692156119
DEU,PAK,2014,1076207.9,3654920000000,206178000000,5114.034,0,357325,882872,0.906797949,7.189384028
DEU,PAK,2015,1134444.68,3718480000000,215933000000,5114.034,0,357325,882872,0.51442054,2.529328173
DEU,PAK,2016,1294301.93,3801860000000,227867000000,5114.034,0,357325,882872,0.491748625,3.765119164
DEU,RUS,2000,609201,3123910000000,951559000000,1614.179,0,357325,17075400,1.440268187,20.79876066
DEU,RUS,2001,903494,3176870000000,1000010000000,1614.179,0,357325,17075400,1.983856936,21.47700721
DEU,RUS,2002,1063352,3176870000000,1047450000000,1614.179,0,357325,17075400,1.420805605,15.78873079
DEU,RUS,2003,1373203,3154320000000,1123870000000,1614.179,0,357325,17075400,1.034227766,13.66329302
DEU,RUS,2004,1864366,3191220000000,1204520000000,1614.179,0,357325,17075400,1.665733409,10.88861573
DEU,RUS,2005,2141390,3213780000000,1281320000000,1614.179,0,357325,17075400,1.546909652,12.68530395
DEU,RUS,2006,2945755,3332690000000,1385790000000,1614.179,0,357325,17075400,1.577428259,9.668654548
DEU,RUS,2007,3875518,3441360000000,1504070000000,1614.179,0,357325,17075400,2.298341797,9.007298689
DEU,RUS,2008,4758002,3478600000000,1583000000000,1614.179,0,357325,17075400,2.628381749,14.11076778
DEU,RUS,2009,2860275,3283140000000,1459200000000,1614.179,0,357325,17075400,0.31273763,11.64732958
DEU,RUS,2010,34921650.4,3417090000000,1524920000000,1614.179,0,357325,17075400,1.103809161,6.849392303
DEU,RUS,2011,49276386.0,3542160000000,1605510000000,1614.179,0,357325,17075400,2.075174525,8.440464859
DEU,RUS,2012,50180471.4,3559590000000,1664200000000,1614.179,0,357325,17075400,2.008490922,5.074743008
DEU,RUS,2013,48739010.2,3577010000000,1693920000000,1614.179,0,357325,17075400,1.50472098,6.754668339
DEU,RUS,2014,39843148.5,3654920000000,1706430000000,1614.179,0,357325,17075400,0.906797949,7.8201697
DEU,RUS,2015,24650469.3,3718480000000,1658160000000,1614.179,0,357325,17075400,0.51442054,15.53439599
DEU,RUS,2016,23575767.4,3801860000000,1654440000000,1614.179,0,357325,17075400,0.491748625,7.042437254
DEU,SAU,2000,241997,3123910000000,379223000000,4178.845,0,357325,2153168,1.440268187,-1.124998385
DEU,SAU,2001,266145,3176870000000,374632000000,4178.845,0,357325,2153168,1.983856936,-1.120948049
DEU,SAU,2002,324811,3176870000000,364070000000,4178.845,0,357325,2153168,1.420805605,0.247186492
DEU,SAU,2003,360204,3154320000000,404999000000,4178.845,0,357325,2153168,1.034227766,0.612195358
DEU,SAU,2004,380195,3191220000000,437231000000,4178.845,0,357325,2153168,1.665733409,0.515507898
DEU,SAU,2005,502365,3213780000000,461602000000,4178.845,0,357325,2153168,1.546909652,0.479231672
DEU,SAU,2006,584606,3332690000000,474473000000,4178.845,0,357325,2153168,1.577428259,2.209023141
DEU,SAU,2007,731140,3441360000000,483237000000,4178.845,0,357325,2153168,2.298341797,4.167823584
DEU,SAU,2008,760086,3478600000000,513438000000,4178.845,0,357325,2153168,2.628381749,9.870248168
DEU,SAU,2009,674516,3283140000000,502865000000,4178.845,0,357325,2153168,0.31273763,5.057222761
DEU,SAU,2010,7645909.02,3417090000000,528207000000,4178.845,0,357325,2153168,1.103809161,5.33941733
DEU,SAU,2011,9617046.50,3542160000000,581011000000,4178.845,0,357325,2153168,2.075174525,5.826216374
DEU,SAU,2012,10627853.2,3559590000000,612452000000,4178.845,0,357325,2153168,2.008490922,2.866270299
DEU,SAU,2013,12338595.,3577010000000,628984000000,4178.845,0,357325,2153168,1.50472098,3.511042098
DEU,SAU,2014,11901280.9,3654920000000,651958000000,4178.845,0,357325,2153168,0.906797949,2.241853488
DEU,SAU,2015,11095337.2,3718480000000,678730000000,4178.845,0,357325,2153168,0.51442054,1.222693186
DEU,SAU,2016,8232003.44,3801860000000,690069000000,4178.845,0,357325,2153168,0.491748625,2.053470768
DEU,SGP,2000,375990,3123910000000,134491000000,9932.874,0,357325,646,1.440268187,1.361623924
